MainBranch,Employment,Country,US_State,UK_Country,EdLevel,Age1stCode,LearnCode,YearsCode,YearsCodePro,DevType,OrgSize,Currency,CompTotal,CompFreq,LanguageHaveWorkedWith,LanguageWantToWorkWith,DatabaseHaveWorkedWith,DatabaseWantToWorkWith,PlatformHaveWorkedWith,PlatformWantToWorkWith,WebframeHaveWorkedWith,WebframeWantToWorkWith,MiscTechHaveWorkedWith,MiscTechWantToWorkWith,ToolsTechHaveWorkedWith,ToolsTechWantToWorkWith,NEWCollabToolsHaveWorkedWith,NEWCollabToolsWantToWorkWith,OpSys,NEWStuck,NEWSOSites,SOVisitFreq,SOAccount,SOPartFreq,SOComm,NEWOtherComms,Age,Gender,Trans,Sexuality,Ethnicity,Accessibility,MentalHealth,SurveyLength,SurveyEase,ConvertedCompYearly
I am a developer by profession,Employed full-time,Israel,NA,NA,"Bachelor�۪s degree (B.A., B.S., B.Eng., etc.)",25 - 34 years,School;Online Courses or Certification,4,2,"Engineer, data;Developer, back-end","5,000 to 9,999 employees","ILS	Israeli new shekel",35000,Monthly,"Bash/Shell,Go,Java,Node.js,Python,Scala,SQL",Bash/Shell;Java;Python;Scala;SQL,DynamoDB;MongoDB;MySQL;PostgreSQL,Cassandra;MongoDB;MySQL;PostgreSQL;Redis,AWS;Google Cloud Platform;Microsoft Azure,AWS;Google Cloud Platform,NA,NA,Apache Spark;NumPy;Pandas,Apache Spark,Docker;Git;Kubernetes;Terraform,Docker;Git;Kubernetes,Atom;IntelliJ;IPython/Jupyter;PyCharm;Sublime Text;Visual Studio Code,IntelliJ;Visual Studio Code,MacOS,Call a coworker or friend;Google it;Do other work and come back later,Stack Overflow;Stack Exchange,A few times per week,Yes,A few times per month or weekly,"No, not really",No,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent;Middle Eastern,None of the above,I have a concentration and/or memory disorder (e.g. ADHD),Appropriate in length,Easy,122580
I am a developer by profession,"Not employed, but looking for work",Poland,NA,NA,"Master�۪s degree (M.A., M.S., M.Eng., MBA, etc.)",11 - 17 years,School,8,NA,"Developer, full-stack",NA,NA,NA,NA,"C++,HTML/CSS,JavaScript,PHP,SQL",C++;HTML/CSS;JavaScript;PHP;SQL;TypeScript,Microsoft SQL Server;MySQL,Microsoft SQL Server;MySQL,NA,NA,Angular.js;jQuery;Laravel,Angular;jQuery;Laravel,Qt,Qt,Git;Yarn,Git;Yarn,NetBeans;Notepad++,NetBeans;Notepad++,Windows,Visit Stack Overflow;Google it;Watch help / tutorial videos;Do other work and come back later,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,I have never participated in Q&A on Stack Overflow,"Yes, somewhat",No,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,I have an anxiety disorder,Appropriate in length,Easy,NA
I am a developer by profession,Employed full-time,Turkey,NA,NA,"Bachelor�۪s degree (B.A., B.S., B.Eng., etc.)",18 - 24 years,School,6,2,"Developer, game or graphics",2 to 9 employees,"TRY	Turkish lira",6000,Monthly,"Assembly,C,C#,C++,HTML/CSS,Java,JavaScript,Matlab,Node.js,SQL",C#;C++;Java,NA,NA,NA,NA,jQuery,NA,.NET Framework;.NET Core / .NET 5;Qt,.NET Framework;.NET Core / .NET 5;Qt,Git;Unity 3D,Git;Unity 3D;Unreal Engine,Atom;Eclipse;IPython/Jupyter;Notepad++;Visual Studio;Visual Studio Code,Eclipse;Visual Studio,Windows,Call a coworker or friend;Visit Stack Overflow;Google it;Watch help / tutorial videos;Do other work and come back later;Play games,Stack Overflow;Stack Exchange,A few times per week,Yes,A few times per week,"Yes, definitely",No,18-24 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,"I have a concentration and/or memory disorder (e.g. ADHD);I have a mood or emotional disorder (e.g. depression, bipolar disorder);I have an anxiety disorder",Appropriate in length,Easy,11832
I am a developer by profession,Employed full-time,Ukraine,NA,NA,"Master�۪s degree (M.A., M.S., M.Eng., MBA, etc.)",11 - 17 years,School;Friend or family member,17,10,"Developer, mobile;Developer, desktop or enterprise applications;Developer, full-stack;Developer, QA or test;Developer, embedded applications or devices;DevOps specialist",2 to 9 employees,"USD	United States dollar",2000,Monthly,"Bash/Shell,C,C#,C++,Java",C++,NA,NA,NA,NA,NA,NA,.NET Framework;Qt,Qt,Git,NA,Android Studio;Visual Studio;Visual Studio Code;Xcode,Visual Studio;Visual Studio Code,Windows,Visit Stack Overflow;Go for a walk or other physical activity;Google it;Do other work and come back later;Play games,Stack Overflow;Stack Exchange,Multiple times per day,Yes,A few times per month or weekly,"No, not really",No,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,NA,Appropriate in length,Easy,24000
I am a developer by profession,Employed full-time,Germany,NA,NA,"Master�۪s degree (M.A., M.S., M.Eng., MBA, etc.)",11 - 17 years,School;Online Forum;Other (please specify):,19,10,"Developer, full-stack;Developer, back-end",500 to 999 employees,EUR European Euro,56000,Yearly,"C,C++,Java,Python",C;C++;Python,NA,NA,NA,NA,NA,NA,NA,NA,Git,Git,IntelliJ,IntelliJ,Linux-based,Call a coworker or friend;Visit Stack Overflow;Google it;Do other work and come back later,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,A few times per month or weekly,"Yes, somewhat",Yes,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,60535
I am a developer by profession,Employed full-time,United States of America,District of Columbia,NA,"Bachelor�۪s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);School;Online Forum",8,Less than 1 year,"Developer, embedded applications or devices",20 to 99 employees,"USD	United States dollar",103000,Yearly,"Assembly,C,Java,Kotlin,Rust",Assembly;Kotlin;Rust;SQL,NA,NA,NA,NA,NA,NA,NA,NA,Docker;Git,Git,IntelliJ;PyCharm;Webstorm,Android Studio;IntelliJ;PyCharm;Sublime Text;Webstorm,Linux-based,Visit Stack Overflow;Google it;Do other work and come back later;Play games;Panic,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,A few times per week,"Yes, somewhat",Yes,18-24 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,Prefer not to say,Too short,Easy,103000
I am a developer by profession,Employed full-time,United States of America,Massachusetts,NA,Some college/university study without earning a degree,18 - 24 years,"Other online resources (ex: videos, blogs, etc)",20,15,"Developer, back-end","1,000 to 4,999 employees","USD	United States dollar",300000,Yearly,Go,Go;Rust,NA,NA,AWS;Google Cloud Platform;Microsoft Azure,NA,NA,NA,NA,NA,Docker;Git;Terraform,Git;Terraform,Vim;Visual Studio Code,Vim;Visual Studio Code,MacOS,Google it;Do other work and come back later;Meditate,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,Daily or almost daily,"Yes, definitely",No,35-44 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,I have a concentration and/or memory disorder (e.g. ADHD),Appropriate in length,Easy,300000
I am a student who is learning to code,"Not employed, but looking for work",Viet Nam,NA,NA,"Bachelor�۪s degree (B.A., B.S., B.Eng., etc.)",18 - 24 years,School,5,NA,"Developer, front-end",NA,NA,NA,NA,"Bash/Shell,C#,Dart,HTML/CSS,JavaScript,TypeScript",HTML/CSS;JavaScript;TypeScript,SQLite,NA,Heroku,NA,React.js,React.js;Vue.js,Flutter,NA,Git;Yarn,Git,Android Studio;IntelliJ;NetBeans;Visual Studio;Visual Studio Code,IntelliJ;NetBeans;Rider,Windows,Visit Stack Overflow;Google it;Visit another developer community (please name):,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,A few times per week,"Yes, somewhat",Yes,18-24 years old,Man,No,Straight / Heterosexual,Southeast Asian,None of the above,I have a concentration and/or memory disorder (e.g. ADHD),Appropriate in length,Neither easy nor difficult,NA
I am a student who is learning to code,"Student, part-time",India,NA,NA,"Bachelor�۪s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,School,3,NA,NA,NA,NA,NA,NA,"C,C#,C++,HTML/CSS,JavaScript,Node.js,Python",NA,MongoDB,NA,Heroku,NA,Express;jQuery;React.js,NA,Keras;NumPy;TensorFlow,NA,Flow;Unity 3D,NA,IPython/Jupyter;Sublime Text;Visual Studio Code,NA,Linux-based,Visit Stack Overflow;Go for a walk or other physical activity;Google it;Watch help / tutorial videos;Do other work and come back later;Play games;Panic,Stack Overflow;Stack Exchange,Multiple times per day,Yes,A few times per month or weekly,"Yes, somewhat",Yes,18-24 years old,Woman,No,Straight / Heterosexual,White or of European descent,None of the above,I have a concentration and/or memory disorder (e.g. ADHD),Appropriate in length,Easy,NA
I am a developer by profession,Employed full-time,Portugal,NA,NA,"Master�۪s degree (M.A., M.S., M.Eng., MBA, etc.)",18 - 24 years,School,Less than 1 year,5,"Developer, full-stack",20 to 99 employees,EUR European Euro,NA,Monthly,"C,C#,C++,Java,Kotlin,Python",Dart;Kotlin;Python;Swift,MongoDB;MySQL;Oracle;PostgreSQL,MongoDB;PostgreSQL,NA,NA,NA,NA,Flutter;NumPy,NA,Git;Unity 3D,Git,Android Studio;IntelliJ;Sublime Text;Visual Studio;Visual Studio Code;Xcode,Android Studio;IntelliJ;Sublime Text;Visual Studio,MacOS,Call a coworker or friend;Visit Stack Overflow;Google it;Watch help / tutorial videos;Do other work and come back later,Stack Overflow;Stack Exchange,Daily or almost daily,No,NA,Neutral,No,25-34 years old,Man,No,NA,NA,NA,NA,Appropriate in length,Easy,NA
"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,France,NA,NA,"Master�۪s degree (M.A., M.S., M.Eng., MBA, etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);School;Online Forum;Friend or family member;Online Courses or Certification",6,3,Academic researcher;Scientist;Student,20 to 99 employees,EUR European Euro,24000,Yearly,"Bash/Shell,C#,C++,Python",C++;Python,NA,NA,NA,NA,NA,NA,.NET Framework;.NET Core / .NET 5;NumPy;Pandas;Qt,.NET Framework;.NET Core / .NET 5;NumPy;Pandas;Qt,Git,Git,IPython/Jupyter;Notepad++;Visual Studio;Visual Studio Code,IPython/Jupyter;Visual Studio Code,Windows,Visit Stack Overflow;Google it;Watch help / tutorial videos;Do other work and come back later;Play games,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,A few times per week,"Yes, somewhat",No,25-34 years old,Man,No,Straight / Heterosexual,Hispanic or Latino/a/x,None of the above,None of the above,Too long,Easy,25944
"I am not primarily a developer, but I write code sometimes as part of my work","Student, full-time",Italy,NA,NA,"Master�۪s degree (M.A., M.S., M.Eng., MBA, etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);School;Online Forum;Online Courses or Certification;Other (please specify):",10,NA,NA,NA,NA,NA,NA,"Bash/Shell,C,C#,C++,HTML/CSS,Java,JavaScript,Kotlin,Node.js,PHP,Python,Rust,Scala,TypeScript",Bash/Shell;Dart;Go;Haskell;Kotlin;Rust;Scala,DynamoDB;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;SQLite,NA,AWS;DigitalOcean;Google Cloud Platform;Heroku;Microsoft Azure,NA,Angular;Angular.js;React.js;Vue.js,Vue.js,.NET Core / .NET 5;Apache Spark;Keras;NumPy;Pandas;TensorFlow,TensorFlow,Docker;Git;Kubernetes;Unity 3D;Unreal Engine,Docker;Git;Kubernetes,Android Studio;Atom;Eclipse;IntelliJ;IPython/Jupyter;NetBeans;Notepad++;PHPStorm;PyCharm;Sublime Text;Visual Studio;Visual Studio Code,IntelliJ;Visual Studio Code,Linux-based,Visit Stack Overflow;Go for a walk or other physical activity;Google it;Watch help / tutorial videos,Stack Overflow;Stack Exchange,Multiple times per day,Yes,Daily or almost daily,"Yes, somewhat",No,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,NA
I code primarily as a hobby,"Not employed, but looking for work",United Kingdom of Great Britain and Northern Ireland,NA,England,"Bachelor�۪s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,School,NA,NA,"Developer, back-end",NA,NA,NA,NA,"C,C#,C++,HTML/CSS,Java,JavaScript,Python,SQL",NA,MongoDB;PostgreSQL;SQLite,NA,AWS;DigitalOcean;Heroku,NA,Django;Flask;React.js,NA,React Native,NA,Git;Unity 3D,NA,PyCharm;Sublime Text;Visual Studio;Visual Studio Code,NA,Windows,Google it,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,A few times per week,Neutral,No,18-24 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Too short,Easy,NA
I am a developer by profession,Employed full-time,France,NA,NA,"Master�۪s degree (M.A., M.S., M.Eng., MBA, etc.)",18 - 24 years,School,6,Less than 1 year,"Developer, full-stack",10 to 19 employees,EUR European Euro,NA,NA,"HTML/CSS,JavaScript,Node.js,Python,R,SQL,TypeScript",NA,PostgreSQL,NA,Google Cloud Platform,NA,Django;Flask;Vue.js,NA,NumPy;TensorFlow,NA,Docker;Git;Kubernetes,NA,Visual Studio,NA,Linux-based,Call a coworker or friend;Google it,Stack Overflow,A few times per week,No,NA,Neutral,No,18-24 years old,Woman,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Neither easy nor difficult,NA
I am a developer by profession,Employed full-time,Brazil,NA,NA,"Bachelor�۪s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,Coding Bootcamp,22,15,"Developer, desktop or enterprise applications;Developer, full-stack;Developer, back-end",2 to 9 employees,"BRL	Brazilian real",22000,Monthly,"C#,C++,JavaScript,PowerShell,SQL,TypeScript",C#;Clojure;F#;SQL;TypeScript,Microsoft SQL Server;PostgreSQL;Redis,Microsoft SQL Server;PostgreSQL;Redis,Heroku;Microsoft Azure,AWS;Microsoft Azure,ASP.NET Core ;React.js,ASP.NET Core ;React.js;Svelte,.NET Core / .NET 5,.NET Core / .NET 5;React Native,Docker;Git;Kubernetes,Docker;Git;Unity 3D;Unreal Engine,Notepad++;Visual Studio;Visual Studio Code,Notepad++;Visual Studio;Visual Studio Code,Windows,Visit Stack Overflow;Go for a walk or other physical activity;Google it;Watch help / tutorial videos,Stack Overflow;Stack Exchange,Multiple times per day,Yes,A few times per week,"Yes, somewhat",No,35-44 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,"I have a mood or emotional disorder (e.g. depression, bipolar disorder);I have an anxiety disorder",Appropriate in length,Easy,60480
I code primarily as a hobby,I prefer not to say,Peru,NA,NA,"Bachelor�۪s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc)",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Git,Git,Atom;Sublime Text,Sublime Text,Linux-based,Visit Stack Overflow;Google it;Do other work and come back later,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,Less than once per month or monthly,Neutral,No,25-34 years old,Man,No,Straight / Heterosexual,Hispanic or Latino/a/x,None of the above,None of the above,Appropriate in length,Neither easy nor difficult,NA
"I used to be a developer by profession, but no longer am",Retired,United States of America,Louisiana,NA,"Bachelor�۪s degree (B.A., B.S., B.Eng., etc.)",18 - 24 years,Other (please specify):,39,35,NA,NA,NA,NA,NA,Java,Java,MySQL,NA,AWS,NA,NA,NA,NA,NA,NA,NA,Eclipse,Eclipse,Windows,Visit Stack Overflow;Go for a walk or other physical activity;Google it;Do other work and come back later,Stack Overflow,Multiple times per day,Yes,Multiple times per day,"Yes, somewhat",No,65 years or older,Man,No,Straight / Heterosexual,White or of European descent,I am blind / have difficulty seeing,I have autism / an autism spectrum disorder (e.g. Asperger's),Appropriate in length,Easy,NA
I am a developer by profession,Employed full-time,Bulgaria,NA,NA,Some college/university study without earning a degree,11 - 17 years,"Other online resources (ex: videos, blogs, etc);School;Online Courses or Certification",7,1,"Developer, desktop or enterprise applications","1,000 to 4,999 employees","BGN	Bulgarian lev",3100,Monthly,"C++,SQL",Go;Java;Python,MongoDB;MySQL,NA,NA,NA,NA,NA,NA,NA,Git,NA,Visual Studio;Visual Studio Code,NA,Linux-based,Visit Stack Overflow;Google it;Do other work and come back later,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,Less than once per month or monthly,"Yes, somewhat",Yes,18-24 years old,Man,No,Prefer to self-describe:,White or of European descent,None of the above,I have an anxiety disorder,Too long,Easy,20556
